id;nombre;nombreCompleto;edad;nacionalidad;puntuacion;potencial;equipo;precio;salarioSemana;posicion;foto
256291;M. Haeder;Matthias Haeder;31;Germany;59;59;SC Verl;140000;550;ST;https://cdn.sofifa.com/players/256/291/21_60.png
236551;H. Darling;Harry Darling;20;England;59;71;Cambridge United;250000;1000;RM;https://cdn.sofifa.com/players/236/551/21_60.png
240171;D. Ryan;Dylan Ryan;20;Australia;59;69;Willem II;230000;1000;CB;https://cdn.sofifa.com/players/240/171/21_60.png
229419;G. Reilly;Gavin Reilly;27;Scotland;59;59;Carlisle United;170000;2000;LB;https://cdn.sofifa.com/players/229/419/21_60.png
257578;D. Trivunić;David Trivunić;18;Serbia;59;74;Karlsruher SC;300000;550;GK;https://cdn.sofifa.com/players/257/578/21_60.png
220458;J. Gemmer;Jonas Gemmer;24;Denmark;59;65;AC Horsens;210000;2000;ST;https://cdn.sofifa.com/players/220/458/21_60.png
255527;T. Takamine;Tomoki Takamine;22;Japan;59;67;Hokkaido Consadole Sapporo;210000;900;CDM;https://cdn.sofifa.com/players/255/527/21_60.png
225061;A. Al Ruhaili;Ahmad Al Ruhaili;25;Saudi Arabia;59;64;Al Raed;150000;2000;LM;https://cdn.sofifa.com/players/225/061/21_60.png
209188;J. Al Zoaed;Jehad Al Zoaed;31;Saudi Arabia;59;59;Abha Club;140000;2000;ST;https://cdn.sofifa.com/players/209/188/21_60.png
204097;B. Kiernan;Brendan Kiernan;27;England;59;59;Harrogate Town;160000;2000;CAM;https://cdn.sofifa.com/players/204/097/21_60.png
247104;B. McDriscoll;Benjamin McDriscoll;27;Australia;59;63;Macarthur FC;140000;500;CB;https://cdn.sofifa.com/players/247/104/21_60.png
257408;B. Strietzel;Bastian Strietzel;22;Germany;59;67;FSV Zwickau;210000;500;CDM;https://cdn.sofifa.com/players/257/408/21_60.png
254001;L. Emini;Lorik Emini;20;Switzerland;59;72;FC Luzern;300000;2000;CB;https://cdn.sofifa.com/players/254/001/21_60.png
228919;S. Karakoç;Samed Karakoç;23;Turkey;59;66;Hatayspor;220000;2000;LWB;https://cdn.sofifa.com/players/228/919/21_60.png
255798;J. Sagredo;Jesús Sagredo;26;Bolivia;59;64;Club Blooming;180000;500;GK;https://cdn.sofifa.com/players/255/798/21_60.png
247350;O. Casey;Oliver Casey;19;England;59;75;Leeds United;300000;6000;CB;https://cdn.sofifa.com/players/247/350/21_60.png
257077;B. Canelhas;Baptiste Canelhas;20;France;59;74;La Berrichonne de Châteauroux;350000;850;ST;https://cdn.sofifa.com/players/257/077/21_60.png
229685;J. Fryer;Joe Fryer;24;England;59;65;Swindon Town;160000;1000;ST;https://cdn.sofifa.com/players/229/685/21_60.png
221234;S. Ling;Sam Ling;23;England;59;67;Leyton Orient;200000;2000;CM;https://cdn.sofifa.com/players/221/234/21_60.png
255537;D. Shabanhaxhaj;Dardan Shabanhaxhaj;19;Kosovo;59;73;SK Sturm Graz;325000;2000;CAM;https://cdn.sofifa.com/players/255/537/21_60.png
254769;V. Villalba;Victor Villalba;21;Paraguay;59;67;Sportivo Luqueño;230000;500;CAM;https://cdn.sofifa.com/players/254/769/21_60.png
250929;P. Pyrdoł;Piotr Pyrdoł;21;Poland;59;72;Wisła Płock;300000;850;CAM;https://cdn.sofifa.com/players/250/929/21_60.png
243767;G. Kilkenny;Gavin Kilkenny;20;Republic of Ireland;59;74;Bournemouth;350000;2000;CM;https://cdn.sofifa.com/players/243/767/21_60.png
246833;J. Bühler;Johannes Bühler;22;Germany;59;67;Fortuna Düsseldorf;230000;4000;RB;https://cdn.sofifa.com/players/246/833/21_60.png
257584;L. Bernadou;Lucas Bernadou;19;France;59;74;FC Emmen;325000;750;ST;https://cdn.sofifa.com/players/257/584/21_60.png
229936;K. Handzlik;Konrad Handzlik;22;Poland;59;69;Warta Poznań;250000;750;CB;https://cdn.sofifa.com/players/229/936/21_60.png
257071;E. Kaplan;Emre Kaplan;19;Azerbaijan;59;72;Medipol Başakşehir FK;275000;3000;CB;https://cdn.sofifa.com/players/257/071/21_60.png
244783;T. Koch;Tobias Koch;19;Austria;59;73;SK Sturm Graz;325000;2000;LM;https://cdn.sofifa.com/players/244/783/21_60.png
252462;Y. Schoonderwaldt;Youri Schoonderwaldt;20;Netherlands;59;70;ADO Den Haag;220000;800;CAM;https://cdn.sofifa.com/players/252/462/21_60.png
239662;D. Tomić;David Tomić;22;Germany;59;66;MSV Duisburg;220000;550;CDM;https://cdn.sofifa.com/players/239/662/21_60.png
258349;A. Oudjani;Adam Oudjani;18;France;59;78;Racing Club de Lens;325000;2000;GK;https://cdn.sofifa.com/players/258/349/21_60.png
234039;R. Edmonds-Green;Rarmani Edmonds-Green;21;England;59;68;Huddersfield Town;220000;3000;LB;https://cdn.sofifa.com/players/234/039/21_60.png
211768;L. Italiano;Lewis Italiano;29;Australia;59;59;Newcastle Jets;110000;700;GK;https://cdn.sofifa.com/players/211/768/21_60.png
246592;Algobia;Ángel Algobia Esteves;21;Spain;59;73;Getafe CF;350000;3000;LM;https://cdn.sofifa.com/players/246/592/21_60.png
259130;L. Qamili;Lirim Qamili;22;Albania;59;69;AC Horsens;250000;2000;CAM;https://cdn.sofifa.com/players/259/130/21_60.png
229184;T. Baack;Tom Baack;21;Germany;59;74;SSV Jahn Regensburg;325000;2000;LB;https://cdn.sofifa.com/players/229/184/21_60.png
257343;N. Babil;Nana Kofi Babil;18;Ghana;59;77;SCR Altach;325000;1000;CB;https://cdn.sofifa.com/players/257/343/21_60.png
247359;M. Nuhu;Musah Nuhu;23;Ghana;59;69;FC St. Gallen;230000;2000;RM;https://cdn.sofifa.com/players/247/359/21_60.png
247101;B. Moltenis;Boris Moltenis;21;France;59;74;FC Sochaux-Montbéliard;325000;750;CDM;https://cdn.sofifa.com/players/247/101/21_60.png
255292;J. Enamorado;José Enamorado;21;Colombia;59;67;Deportivo Cali;230000;500;ST;https://cdn.sofifa.com/players/255/292/21_60.png
256059;Alkain;Xeber Alkain Mitxelena;23;Spain;59;68;Real Sociedad;240000;4000;CAM;https://cdn.sofifa.com/players/256/059/21_60.png
251451;F. Jäkel;Frederik Jäkel;19;Germany;59;72;KV Oostende;275000;1000;ST;https://cdn.sofifa.com/players/251/451/21_60.png
240187;J. Stenmark;Johan Stenmark;21;Sweden;59;73;Kalmar FF;325000;500;CB;https://cdn.sofifa.com/players/240/187/21_60.png
229178;S. Deslandes;Sylvain Deslandes;23;France;59;64;FC Argeș;190000;1000;CAM;https://cdn.sofifa.com/players/229/178/21_60.png
212280;A. Keita;Abdoulaye Keita;26;Mali;59;61;AC Ajaccio;180000;1000;ST;https://cdn.sofifa.com/players/212/280/21_60.png
203834;Yun Ju Tae;Ju Tae Yun;30;Korea Republic;59;59;FC Seoul;150000;2000;LWB;https://cdn.sofifa.com/players/203/834/21_60.png
257081;F. Otto;Fynn Otto;18;Germany;59;75;Eintracht Frankfurt;300000;1000;CAM;https://cdn.sofifa.com/players/257/081/21_60.png
255289;M. Özkal;Muhammet Özkal;20;Turkey;59;67;Denizlispor;210000;3000;CM;https://cdn.sofifa.com/players/255/289/21_60.png
247609;S. Tillmanson;Sam Tillmanson;32;Australia;59;59;Macarthur FC;100000;550;GK;https://cdn.sofifa.com/players/247/609/21_60.png
239673;T. Cordner;Tyler Cordner;21;England;59;71;Scunthorpe United;250000;2000;CM;https://cdn.sofifa.com/players/239/673/21_60.png
252984;O. Labrador;Omar Labrador;28;Venezuela;59;59;Estudiantes de Mérida;130000;500;CAM;https://cdn.sofifa.com/players/252/984/21_60.png
234040;N. Sheron;Nathan Sheron;22;England;59;68;St. Mirren;220000;1000;CB;https://cdn.sofifa.com/players/234/040/21_60.png
228152;E. Onariase;Emmanuel Onariase;23;England;59;67;Scunthorpe United;210000;3000;CDM;https://cdn.sofifa.com/players/228/152/21_60.png
256128;Jony Álamo;Jonatan Carmona Álamo;18;Spain;59;77;Elche CF;300000;800;CB;https://cdn.sofifa.com/players/256/128/21_60.png
241963;H. Al Ghamdi;Hamed Al Ghamdi;21;Saudi Arabia;59;72;Ettifaq FC;300000;3000;GK;https://cdn.sofifa.com/players/241/963/21_60.png
242561;C. Gasser;Cédric Gasser;22;Switzerland;59;65;FC Vaduz;190000;1000;CAM;https://cdn.sofifa.com/players/242/561/21_60.png
258191;J. Topalli;Jetmir Topalli;21;Kosovo;59;67;Yeni Malatyaspor;230000;2000;CB;https://cdn.sofifa.com/players/258/191/21_60.png
243601;D. Fitzpatrick;David Fitzpatrick;30;England;59;59;Port Vale;120000;2000;ST;https://cdn.sofifa.com/players/243/601/21_60.png
257153;A. Hausch;Agustin Hausch;17;Argentina;59;78;San Lorenzo de Almagro;300000;700;RM;https://cdn.sofifa.com/players/257/153/21_60.png
254609;F. Ospitaleche;Facundo Ospitaleche;24;Uruguay;59;65;River Plate Montevideo;210000;500;GK;https://cdn.sofifa.com/players/254/609/21_60.png
203008;Jeong Seong Min;Seong Min Jeong;31;Korea Republic;59;59;Busan IPark;140000;1000;CAM;https://cdn.sofifa.com/players/203/008/21_60.png
225280;D. Mitov;Dimitar Mitov;23;Bulgaria;59;66;Cambridge United;170000;1000;CB;https://cdn.sofifa.com/players/225/280/21_60.png
242688;G. Carvajal;Gustavo Carvajal;20;Colombia;59;75;Levante UD;325000;2000;CAM;https://cdn.sofifa.com/players/242/688/21_60.png
248832;T. Clifford;Tom Clifford;20;England;59;71;Southend United;250000;2000;GK;https://cdn.sofifa.com/players/248/832/21_60.png
253952;J. Nardoni;Juan Ignacio Nardoni;17;Argentina;59;77;Unión de Santa Fe;300000;500;CAM;https://cdn.sofifa.com/players/253/952/21_60.png
234497;H. Clifton;Harry Clifton;22;Wales;59;69;Grimsby Town;250000;2000;LB;https://cdn.sofifa.com/players/234/497/21_60.png
245761;A. Morgan;Albie Morgan;20;England;59;74;Charlton Athletic;350000;1000;CB;https://cdn.sofifa.com/players/245/761/21_60.png
248577;J. Just;Jan Just;23;Germany;59;65;SV Waldhof Mannheim;190000;650;ST;https://cdn.sofifa.com/players/248/577/21_60.png
254465;T. Strannegård;Tom Strannegård;18;Sweden;59;74;AIK;325000;500;CB;https://cdn.sofifa.com/players/254/465/21_60.png
255233;T. Suslov;Tomáš Suslov;18;Slovakia;59;77;FC Groningen;325000;650;LM;https://cdn.sofifa.com/players/255/233/21_60.png
257537;F. Ellé Essouma;Franck Ellé Essouma;20;Cameroon;59;69;Paris FC;250000;1000;CB;https://cdn.sofifa.com/players/257/537/21_60.png
243970;M. Kwarteng;Moritz-Broni Kwarteng;22;Germany;59;69;Hamburger SV;250000;2000;GK;https://cdn.sofifa.com/players/243/970/21_60.png
237316;B. Cooper;Brandon Cooper;20;Wales;59;74;Newport County;325000;2000;ST;https://cdn.sofifa.com/players/237/316/21_60.png
245252;A. Gürleyen;Ahmet Gürleyen;21;Germany;59;74;SV Wehen Wiesbaden;325000;1000;CM;https://cdn.sofifa.com/players/245/252/21_60.png
257796;D. Balauru;Dragoș Balauru;30;Romania;59;59;UTA Arad;100000;900;RM;https://cdn.sofifa.com/players/257/796/21_60.png
259076;P. Plojer;Patrick Plojer;19;Austria;59;75;LASK Linz;325000;3000;GK;https://cdn.sofifa.com/players/259/076/21_60.png
258053;J. Aguayo;Juan de Dios Aguayo;23;Mexico;59;70;Guadalajara;240000;5000;CM;https://cdn.sofifa.com/players/258/053/21_60.png
236550;M. Ndjoli;Mikael Ndjoli;21;England;59;71;Bournemouth;275000;2000;ST;https://cdn.sofifa.com/players/236/550/21_60.png
245766;Y. Ohashi;Yuki Ohashi;23;Japan;59;64;Shonan Bellmare;210000;850;RM;https://cdn.sofifa.com/players/245/766/21_60.png
252166;D. Ściślak;Daniel Ściślak;20;Poland;59;74;Górnik Zabrze;350000;850;RM;https://cdn.sofifa.com/players/252/166/21_60.png
256262;A. León;Armando León;20;Mexico;59;71;Club León;275000;3000;CB;https://cdn.sofifa.com/players/256/262/21_60.png
257030;A. Ghezzi;Andrea Ghezzi;19;Italy;59;79;Brescia;325000;3000;LM;https://cdn.sofifa.com/players/257/030/21_60.png
257286;H. Rorig;Henry Rorig;20;Germany;59;74;1. FC Magdeburg;325000;750;CB;https://cdn.sofifa.com/players/257/286/21_60.png
257798;G. Dobrovoljc;Gaber Dobrovoljc;27;Slovenia;59;62;Fatih Karagümrük S.K.;170000;2000;RM;https://cdn.sofifa.com/players/257/798/21_60.png
243088;Zhong Yihao;Yihao Zhong;24;China PR;59;65;Guangzhou Evergrande Taobao FC;210000;3000;GK;https://cdn.sofifa.com/players/243/088/21_60.png
248465;I. Maatsen;Ian Maatsen;18;Netherlands;59;80;Chelsea;325000;3000;CB;https://cdn.sofifa.com/players/248/465/21_60.png
257927;A. Zapata;Ángel Zapata;19;Mexico;59;74;Monterrey;325000;3000;CB;https://cdn.sofifa.com/players/257/927/21_60.png
226191;Wu Qing;Qing Wu;38;China PR;59;59;Chongqing Dangdai Lifan FC SWM Team;30000;1000;ST;https://cdn.sofifa.com/players/226/191/21_60.png
258945;M. Leš;Mateo Leš;20;Croatia;59;73;Heracles Almelo;325000;950;ST;https://cdn.sofifa.com/players/258/945/21_60.png
257166;F. Arthur;Festus Arthur;20;Germany;59;71;Hull City;250000;1000;LB;https://cdn.sofifa.com/players/257/166/21_60.png
248718;J. Iredale;Jack Iredale;24;Australia;59;66;Cambridge United;190000;2000;CDM;https://cdn.sofifa.com/players/248/718/21_60.png
236686;J. Kay;Josh Kay;23;England;59;67;Barrow;200000;1000;CB;https://cdn.sofifa.com/players/236/686/21_60.png
250765;B. Cespedes;Boris Cespedes;25;Switzerland;59;64;Servette FC;200000;3000;CAM;https://cdn.sofifa.com/players/250/765/21_60.png
248716;M. Warburton;Matthew Warburton;28;England;59;59;Northampton Town;160000;2000;CAM;https://cdn.sofifa.com/players/248/716/21_60.png
209548;C. Brown;Connor Brown;27;England;59;59;Barrow;140000;2000;ST;https://cdn.sofifa.com/players/209/548/21_60.png
254859;A. Mighten;Alex Mighten;18;England;59;78;Nottingham Forest;325000;3000;CF;https://cdn.sofifa.com/players/254/859/21_60.png
250763;E. Engelhardt;Erik Engelhardt;22;Germany;59;68;FC Hansa Rostock;240000;1000;GK;https://cdn.sofifa.com/players/250/763/21_60.png
258439;O. Camara;Ousmane Camara;17;France;59;74;Paris FC;300000;500;CB;https://cdn.sofifa.com/players/258/439/21_60.png
227970;Wang Peng;Peng Wang;27;China PR;59;62;Shijiazhuang Ever Bright F.C.;170000;1000;CDM;https://cdn.sofifa.com/players/227/970/21_60.png
241031;F. Garcés;Facundo Garcés;20;Argentina;59;71;Club Atlético Colón;250000;1000;LB;https://cdn.sofifa.com/players/241/031/21_60.png
197511;H. Al Raheb;Hassan Al Raheb;36;Saudi Arabia;59;59;Al Shabab;60000;4000;RM;https://cdn.sofifa.com/players/197/511/21_60.png
255878;G. Martirena;Gastón Martirena;20;Uruguay;59;66;Liverpool Fútbol Club;200000;500;GK;https://cdn.sofifa.com/players/255/878/21_60.png
255110;H. Kessler;Henry Kessler;22;United States;59;69;New England Revolution;230000;1000;GK;https://cdn.sofifa.com/players/255/110/21_60.png
259205;N. Ahamada;Naouirou Ahamada;18;France;59;77;VfB Stuttgart;325000;1000;CB;https://cdn.sofifa.com/players/259/205/21_60.png
257413;M. Ballarini;Marco Ballarini;19;Italy;59;74;Udinese;325000;2000;CDM;https://cdn.sofifa.com/players/257/413/21_60.png
247429;D. Hoyo-Kowalski;Daniel Hoyo-Kowalski;16;Poland;59;81;Wisła Kraków;325000;500;CB;https://cdn.sofifa.com/players/247/429/21_60.png
236677;I. Tapia;Ignacio Tapia;21;Chile;59;74;CD Huachipato;325000;900;CAM;https://cdn.sofifa.com/players/236/677/21_60.png
259204;E. Çekiçi;Endri Çekiçi;23;Albania;59;65;MKE Ankaragücü;210000;4000;ST;https://cdn.sofifa.com/players/259/204/21_60.png
252802;W. Singo;Wilfried Singo;19;Ivory Coast;59;76;Torino;300000;3000;RM;https://cdn.sofifa.com/players/252/802/21_60.png
258435;A. Drakpe;Augustin Drakpe;18;Netherlands;59;75;Sparta Rotterdam;300000;500;GK;https://cdn.sofifa.com/players/258/435/21_60.png
222095;C. Burton;Callum Burton;23;England;59;65;Cambridge United;160000;1000;CAM;https://cdn.sofifa.com/players/222/095/21_60.png
245391;S. Sy;Sanasi Sy;21;France;59;70;Amiens SC;240000;750;ST;https://cdn.sofifa.com/players/245/391/21_60.png
253839;B. Velásquez;Beycker Velásquez;24;Venezuela;59;67;Caracas FC;180000;500;GK;https://cdn.sofifa.com/players/253/839/21_60.png
257412;J. Moutachy;Joris Moutachy;22;France;59;66;Chamois Niortais Football Club;190000;1000;LM;https://cdn.sofifa.com/players/257/412/21_60.png
251136;H. Moldovan;Horațiu Moldovan;22;Romania;58;69;UTA Arad;170000;700;ST;https://cdn.sofifa.com/players/251/136/21_60.png
247296;J. Zurbriggen;Juan Cruz Zurbriggen;20;Argentina;58;75;Club Atlético Colón;275000;2000;GK;https://cdn.sofifa.com/players/247/296/21_60.png
244746;L. Ntumba;Lévi Ntumba;19;France;58;74;Dijon FCO;230000;750;LB;https://cdn.sofifa.com/players/244/746/21_60.png
258825;V. Schippers;Vincent Schippers;19;Netherlands;58;69;Willem II;190000;850;ST;https://cdn.sofifa.com/players/258/825/21_60.png
258313;F. Schneider;Fabio Schneider;17;Germany;58;75;1. FC Union Berlin;250000;600;CDM;https://cdn.sofifa.com/players/258/313/21_60.png
254729;A. Vera;Armando Vera;27;Paraguay;58;61;River Plate Asunción;110000;500;CB;https://cdn.sofifa.com/players/254/729/21_60.png
247561;Guo Wei;Wei Guo;30;China PR;58;58;Shenzhen FC;90000;2000;GK;https://cdn.sofifa.com/players/247/561/21_60.png
247560;C. Blanco;Cristian Blanco;21;Colombia;58;72;Atlético Nacional;250000;650;ST;https://cdn.sofifa.com/players/247/560/21_60.png
258566;R. Korboa;Ricky Korboa;22;England;58;65;Northampton Town;180000;2000;RM;https://cdn.sofifa.com/players/258/566/21_60.png
257542;D. Whitehall;Danny Whitehall;24;England;58;63;Kilmarnock;170000;1000;CM;https://cdn.sofifa.com/players/257/542/21_60.png
254982;M. Adopo;Michel Ndary Adopo;19;France;58;71;Torino;240000;3000;ST;https://cdn.sofifa.com/players/254/982/21_60.png
248070;Relu;José María Relucio Gallego;22;Spain;58;66;Getafe CF;170000;3000;GK;https://cdn.sofifa.com/players/248/070/21_60.png
253189;M. Morabet;Mohamed Morabet;22;Germany;58;67;1. FC Kaiserslautern;200000;900;GK;https://cdn.sofifa.com/players/253/189/21_60.png
257283;A. Müller;Andreas Müller;19;Germany;58;70;1. FC Magdeburg;210000;550;GK;https://cdn.sofifa.com/players/257/283/21_60.png
255488;D. Pérez;Daniel Pérez;21;Bolivia;58;65;Jorge Wilstermann;160000;500;RWB;https://cdn.sofifa.com/players/255/488/21_60.png
228611;D. Al Saeed;Dawood Al Saeed;29;Saudi Arabia;58;58;Al Hazem;90000;3000;RM;https://cdn.sofifa.com/players/228/611/21_60.png
258818;E. Karakuş;Enes Karakuş;19;Turkey;58;72;Medipol Başakşehir FK;275000;4000;LW;https://cdn.sofifa.com/players/258/818/21_60.png
257282;N. Mai;Nico Mai;19;Germany;58;71;1. FC Magdeburg;220000;550;CAM;https://cdn.sofifa.com/players/257/282/21_60.png
242946;O. Afolayan;Oladapo Afolayan;22;England;58;67;West Ham United;200000;6000;GK;https://cdn.sofifa.com/players/242/946/21_60.png
251905;M. Woledzi;Maxwell Woledzi;18;Ghana;58;73;FC Nordsjælland;250000;600;ST;https://cdn.sofifa.com/players/251/905/21_60.png
251393;L. Valente;Lucas Valente;22;Argentina;58;69;Club Atlético Huracán;200000;2000;CM;https://cdn.sofifa.com/players/251/393/21_60.png
232449;K. Ishikawa;Kei Ishikawa;27;Japan;58;60;Gamba Osaka;110000;2000;GK;https://cdn.sofifa.com/players/232/449/21_60.png
258816;M. Sipahioğlu;Murat Sipahioğlu;18;Turkey;58;78;MKE Ankaragücü;250000;1000;CB;https://cdn.sofifa.com/players/258/816/21_60.png
242947;R. Kehr;Robin Kehr;20;Germany;58;75;SpVgg Greuther Fürth;275000;1000;CB;https://cdn.sofifa.com/players/242/947/21_60.png
242687;A. Guiffrey;Agustín Guiffrey;22;Argentina;58;69;Patronato;220000;2000;CDM;https://cdn.sofifa.com/players/242/687/21_60.png
208651;M. Beck;Mark Beck;26;Scotland;58;59;Harrogate Town;150000;2000;CB;https://cdn.sofifa.com/players/208/651/21_60.png
257790;J. Reid;Josh Reid;18;Scotland;58;73;Ross County FC;240000;500;CDM;https://cdn.sofifa.com/players/257/790/21_60.png
254462;G. Chávez;Guido Chávez;21;Paraguay;58;69;Sol de América;220000;500;LB;https://cdn.sofifa.com/players/254/462/21_60.png
242430;S. van Dijck;Stan van Dijck;19;Netherlands;58;70;VVV-Venlo;200000;700;ST;https://cdn.sofifa.com/players/242/430/21_60.png
257532;N. Bretschneider;Niko Bretschneider;20;Germany;58;67;MSV Duisburg;180000;500;CB;https://cdn.sofifa.com/players/257/532/21_60.png
256508;D. Romero;David Romero;17;Argentina;58;73;Club Atlético Talleres;250000;550;CB;https://cdn.sofifa.com/players/256/508/21_60.png
254972;C. Salas;Cristofer Salas;20;Chile;58;68;Coquimbo Unido;210000;550;CB;https://cdn.sofifa.com/players/254/972/21_60.png
238844;K. Al Dubaysh;Khaled Al Dubaysh;21;Saudi Arabia;58;71;Al Shabab;230000;3000;CB;https://cdn.sofifa.com/players/238/844/21_60.png
235004;G. Suso;Gastón Suso;29;Argentina;58;59;Arsenal de Sarandí;120000;2000;GK;https://cdn.sofifa.com/players/235/004/21_60.png
258042;Y. Brugger;Yannick Brugger;19;Germany;58;70;Eintracht Frankfurt;200000;2000;LB;https://cdn.sofifa.com/players/258/042/21_60.png
255226;M. Hosoya;Mao Hosoya;18;Japan;58;73;Kashiwa Reysol;275000;800;CAM;https://cdn.sofifa.com/players/255/226/21_60.png
254970;J. Gática;Jorge Gática;24;Chile;58;65;Coquimbo Unido;180000;600;GK;https://cdn.sofifa.com/players/254/970/21_60.png
248826;T. Secchi;Thomas Secchi;23;France;58;64;Rodez Aveyron Football;130000;600;ST;https://cdn.sofifa.com/players/248/826/21_60.png
236794;J. Dakir;Jonas Dakir;23;Denmark;58;64;Randers FC;130000;1000;ST;https://cdn.sofifa.com/players/236/794/21_60.png
257017;C. Zabou;Cyril Zabou;24;France;58;64;FC Chambly Oise;170000;850;LB;https://cdn.sofifa.com/players/257/017/21_60.png
255993;D. Rodríguez;Diego Rodríguez;18;Peru;58;71;Melgar FBC;210000;500;CB;https://cdn.sofifa.com/players/255/993/21_60.png
239609;Liu Ruofan;Ruofan Liu;21;China PR;58;73;Tianjin TEDA FC;275000;2000;CAM;https://cdn.sofifa.com/players/239/609/21_60.png
238073;K. Jameson;Kyle Jameson;21;England;58;68;Oldham Athletic;190000;2000;ST;https://cdn.sofifa.com/players/238/073/21_60.png
255224;S. Zobo;Stéphane Zobo;19;Cameroon;58;69;Toulouse Football Club;210000;800;RM;https://cdn.sofifa.com/players/255/224/21_60.png
248824;P. Bjur;Peter Bjur;20;Denmark;58;73;Brøndby IF;275000;2000;GK;https://cdn.sofifa.com/players/248/824/21_60.png
229368;M. Norman;Magnus Norman;23;England;58;63;Carlisle United;130000;1000;ST;https://cdn.sofifa.com/players/229/368/21_60.png
183031;Han Feng;Feng Han;36;China PR;58;58;Shijiazhuang Ever Bright F.C.;20000;750;RM;https://cdn.sofifa.com/players/183/031/21_60.png
258303;M. Sitek;Maksymilian Sitek;19;Poland;58;73;Podbeskidzie Bielsko-Biała;275000;550;RB;https://cdn.sofifa.com/players/258/303/21_60.png
258163;K. Landi;Katio Landi;28;Italy;58;58;CE Sabadell FC;130000;2000;RB;https://cdn.sofifa.com/players/258/163/21_60.png
254580;E. Damergy;Elias Damergy;17;Tunisia;58;71;Stade Rennais FC;170000;500;RB;https://cdn.sofifa.com/players/254/580/21_60.png
255348;G. Facchineri;Gianfranco Facchineri;18;Canada;58;73;Vancouver Whitecaps FC;250000;500;CB;https://cdn.sofifa.com/players/255/348/21_60.png
257140;C. Jan;Charly Jan;21;France;58;70;FC Nantes;180000;2000;CM;https://cdn.sofifa.com/players/257/140/21_60.png
254986;J. Escobar;Joffré Escobar;23;Ecuador;58;66;CD Huachipato;190000;1000;CB;https://cdn.sofifa.com/players/254/986/21_60.png
239859;Li Hailong;Hailong Li;23;China PR;58;64;Shandong Luneng TaiShan FC;150000;2000;RM;https://cdn.sofifa.com/players/239/859/21_60.png
234251;K. O'Connell;Keelan O'Connell;20;England;58;70;Bournemouth;230000;2000;CB;https://cdn.sofifa.com/players/234/251/21_60.png
247766;I. Powell;Izaack Powell;18;Australia;58;71;Brisbane Roar;210000;500;CB;https://cdn.sofifa.com/players/247/766/21_60.png
225873;R. Feely;Rory Feely;23;Republic of Ireland;58;67;St. Patrick's Athletic;180000;500;RM;https://cdn.sofifa.com/players/225/873/21_60.png
257872;G. Thomson;George Thomson;28;England;58;58;Harrogate Town;130000;2000;CM;https://cdn.sofifa.com/players/257/872/21_60.png
256079;M. Caicedo;Moisés Caicedo;18;Ecuador;58;73;Independiente del Valle;250000;500;GK;https://cdn.sofifa.com/players/256/079/21_60.png
256846;L. Montano;Leonel Montano;20;Denmark;58;70;Vejle Boldklub;230000;2000;ST;https://cdn.sofifa.com/players/256/846/21_60.png
198990;R. Brennan;Ryan Brennan;28;Republic of Ireland;58;58;Shelbourne FC;130000;550;CB;https://cdn.sofifa.com/players/198/990/21_60.png
253773;J. Llovera;José Llovera;22;Venezuela;58;66;Caracas FC;190000;500;CAM;https://cdn.sofifa.com/players/253/773/21_60.png
239693;F. Hinds;Freddie Hinds;21;England;58;68;Bristol City;210000;5000;CM;https://cdn.sofifa.com/players/239/693/21_60.png
258635;J. Fabisch;Jonah Fabisch;18;Germany;58;78;Hamburger SV;250000;850;LWB;https://cdn.sofifa.com/players/258/635/21_60.png
234571;Mésaque Djú;Mésaque Geremias Djú;21;Portugal;58;71;West Ham United;250000;4000;LB;https://cdn.sofifa.com/players/234/571/21_60.png
254282;T. Carlsson;Tobias Carlsson;24;Sweden;58;65;BK Häcken;160000;850;CB;https://cdn.sofifa.com/players/254/282/21_60.png
258121;A. Amoo;Akinkunmi Amoo;18;Nigeria;58;77;Hammarby IF;250000;500;CB;https://cdn.sofifa.com/players/258/121/21_60.png
246345;Jo Jin Woo;Jin Woo Jo;20;Korea Republic;58;72;Daegu FC;250000;950;CB;https://cdn.sofifa.com/players/246/345/21_60.png
239689;M. Sprang;Max Sprang;19;Germany;58;67;FSV Zwickau;150000;500;ST;https://cdn.sofifa.com/players/239/689/21_60.png
243528;Kim Tae Han;Tae Han Kim;24;Korea Republic;58;65;Daegu FC;160000;1000;GK;https://cdn.sofifa.com/players/243/528/21_60.png
233030;F. Pizzicanella;Franco Pizzicanella;24;Argentina;58;63;Atlético Tucumán;130000;1000;CB;https://cdn.sofifa.com/players/233/030/21_60.png
224565;J. Ruddy;Jack Ruddy;23;Scotland;58;67;Plymouth Argyle;150000;2000;CB;https://cdn.sofifa.com/players/224/565/21_60.png
139317;J. Stead;Jonathan Stead;37;England;58;58;Harrogate Town;45000;2000;CDM;https://cdn.sofifa.com/players/139/317/21_60.png
232500;Y. Fortune;Yassin Fortune;21;France;58;73;FC Sion;275000;4000;CAM;https://cdn.sofifa.com/players/232/500/21_60.png
254003;Arambarri;Aritz Arambarri Murua;22;Spain;58;67;Real Sociedad;180000;3000;ST;https://cdn.sofifa.com/players/254/003/21_60.png
255538;G. Gohlke;Gerrit Gohlke;21;Germany;58;71;SV Waldhof Mannheim;230000;550;ST;https://cdn.sofifa.com/players/255/538/21_60.png
